site,headline,storyURL,scrapedate,cat
cbs,"['\n            Russia, China and Iran ramping up attacks ahead of election, Microsoft warns\n        ']",https://www.cbsnews.com/news/election-interference-russia-china-iran-microsoft-warning/,2020-09-15 10:18:17,lightblue
cbs,"[""\n            Microsoft set to launch new Xbox Series X — here's when\n        ""]",https://www.cbsnews.com/news/microsoft-xbox-series-x-november-10-499/,2020-09-15 10:18:17,lightblue
cbs,['\n            35 dead as wildfires rage across the West Coast\n        '],https://www.cbsnews.com/news/wildfires-west-coast-death-toll-burn-2020-09-15/,2020-09-15 10:18:17,lightblue
cbs,['\n            Astronomers find possible sign of life on Venus\n        '],https://www.cbsnews.com/news/venus-life-phosiphine-gas-scientists/,2020-09-15 10:18:17,lightblue
cbs,"['\n            Northern Hemisphere had its warmest summer ever, NOAA says\n        ']",https://www.cbsnews.com/news/northern-hemisphere-had-its-warmest-summer-ever-noaa/,2020-09-15 10:18:17,lightblue
cbs,"['\n            Hurricane Sally, now a Category 2, takes aim at the Gulf Coast\n        ']",https://www.cbsnews.com/news/hurricane-sally-gulf-coast-path-track-latest-forecast-2020-09-14/,2020-09-15 10:18:17,lightblue
cbs,"['\n            Hurricane Sally, now a Category 2, takes aim at the Gulf Coast\n        ']",https://www.cbsnews.com/news/hurricane-sally-gulf-coast-path-track-latest-forecast-2020-09-14/,2020-09-15 10:18:17,lightblue
cbs,"['\n            Dublin pubs to remain closed amid ""worrying"" virus surge\n        ']",https://www.cbsnews.com/news/coronavirus-dublin-pubs-stay-closed-surge/,2020-09-15 10:18:17,lightblue
cbs,['\n            Syria may only be counting 1.25% of its actual coronavirus deaths\n        '],https://www.cbsnews.com/news/coronavirus-in-syria-deaths-under-counted-amid-civil-war-bashar-assad-regime-blames-sanctions/,2020-09-15 10:18:17,lightblue
cbs,['\n            House Dems launch probe into political interference in CDC reports\n        '],https://www.cbsnews.com/news/democrats-investigation-cdc-political-interference/,2020-09-15 10:18:17,lightblue
cbs,"['\n            Dr. Ashish Jha: ""We have not rounded a corner"" on virus vaccine\n        ']",https://www.cbsnews.com/news/covid-vaccine-dr-ashish-jha-brown-university/,2020-09-15 10:18:17,lightblue
cbs,['\n            NFL reminds teams to follow sideline rules on face coverings\n        '],https://www.cbsnews.com/news/nfl-reminds-teams-to-follow-sideline-rules-on-face-coverings/,2020-09-15 10:18:17,lightblue
cbs,"['\n            Dressing for success these days means ""Athleisure""\n        ']",https://www.cbsnews.com/news/athleisure-coronavirus-pandemic-sports-bras/,2020-09-15 10:18:17,lightblue
cbs,['\n            Mercedes-Benz to pay $1.5 billion over emissions cheating\n        '],https://www.cbsnews.com/news/mercedes-benz-emissions-cheating-1-5-billion-fine-daimler/,2020-09-15 10:18:17,lightblue
cbs,['\n            U.S. airlines report second-quarter losses of $11 billion\n        '],https://www.cbsnews.com/news/u-s-airlines-report-second-quarter-losses-of-11-billion/,2020-09-15 10:18:17,lightblue
cbs,"[""\n            U.S. halts some imports from China's Uighur region\n        ""]",https://www.cbsnews.com/news/us-halts-imports-china-uighur-forced-labor/,2020-09-15 10:18:17,lightblue
cbs,"['\n            Amazon hiring again: 100,000 full- and part-time openings\n        ']",https://www.cbsnews.com/news/amazon-hiring-again-100000-full-time-and-part-time-openings/,2020-09-15 10:18:17,lightblue
cbs,"[""\n            Rochester mayor ousts police chief after Daniel Prude's death\n        ""]",https://www.cbsnews.com/news/daniel-prude-death-rochester-ny-mayor-police-chief-lawyer/,2020-09-15 10:18:17,lightblue
cbs,['\n            Texas officer charged with assault in 2019 fatal shooting\n        '],https://www.cbsnews.com/news/police-shooting-pamela-turner-killed-officer-juan-delacruz-charged-today-2020-09-14/,2020-09-15 10:18:17,lightblue
cbs,['\n            Deputy fired after punching Black man repeatedly during arrest\n        '],https://www.cbsnews.com/news/clayton-county-georgia-deputy-fired-video-punching-black-man-repeatedly-during-arrest/,2020-09-15 10:18:17,lightblue
cbs,"[""\n            Reward offered for suspect who shot 2 LA sheriff's deputies\n        ""]",https://www.cbsnews.com/news/los-angeles-sheriff-ambush-shooting-reward-offered/,2020-09-15 10:18:17,lightblue
cbs,['\n            2 California deputies shot in apparent ambush on patrol car\n        '],https://www.cbsnews.com/news/2-california-deputies-shot-apparent-ambush-patrol-car-los-angeles-county-sheriff/,2020-09-15 10:18:17,lightblue
cbs,['\n            Astronomers find possible sign of life on Venus\n        '],https://www.cbsnews.com/news/venus-life-phosiphine-gas-scientists/,2020-09-15 10:18:17,lightblue
cbs,"['\n            A golden age of astrophotography, in your backyard\n        ']",https://www.cbsnews.com/news/a-golden-age-of-astrophotography-in-your-backyard/,2020-09-15 10:18:17,lightblue
cbs,['\n            New Hubble image features thousands of multi-colored stars\n        '],https://www.cbsnews.com/news/nasa-new-hubble-image-thousands-of-multi-colored-stars/,2020-09-15 10:18:17,lightblue
cbs,"['\n            ""Mighty mice"" stay bulked up in space but not untreated mice\n        ']",https://www.cbsnews.com/news/mighty-mice-keep-muscle-space-scientists/,2020-09-15 10:18:17,lightblue
cbs,['\n            New high-res images of the sun reveal its terrifying structure\n        '],https://www.cbsnews.com/news/high-res-images-sun-telescope-terrifying-magnetic-field-structure-up-close/,2020-09-15 10:18:17,lightblue
cbs,"[""\n            Astrophotography: Stunning images of Idaho's night sky\n        ""]",https://www.cbsnews.com/pictures/astrophotography-stunning-images-of-idahos-night-sky/,2020-09-15 10:18:17,lightblue
cbs,['\n            Celebrities who support Joe Biden for president\n        '],https://www.cbsnews.com/pictures/celebrities-who-support-joe-biden-for-president/,2020-09-15 10:18:17,lightblue
cbs,['\n            Celebrities who support Donald Trump for president\n        '],https://www.cbsnews.com/pictures/celebrities-who-support-donald-trump/,2020-09-15 10:18:17,lightblue
cbs,['\n            Timeline: Shanti Cooper murder case\n        '],https://www.cbsnews.com/pictures/timeline-shanti-cooper-murder-case/,2020-09-15 10:18:17,lightblue
cbs,['\n            Black people killed by police in the U.S. in 2020 - Part II\n        '],https://www.cbsnews.com/pictures/black-people-killed-by-police-in-the-us-in-2020-part-2/,2020-09-15 10:18:17,lightblue
cbs,['\n            Red & Blue: Countdown to the Vote\n        '],https://www.cbsnews.com/video/red-and-blue-countdown-to-the-vote/,2020-09-15 10:18:17,lightblue
cbs,"[""\n            Donald Trump's conversations with Bob Woodward\n        ""]",https://www.cbsnews.com/video/donald-trump-bob-woodward-rage-60-minutes-2020-09-13/,2020-09-15 10:18:17,lightblue
cbs,"['\n            CBSN Originals: ""Feminism""\n        ']",https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-feminism/,2020-09-15 10:18:17,lightblue
cbs,"['\n            Black students ""make our voices heard""\n        ']",https://www.cbsnews.com/video/students-and-alumni-expose-racism-at-elite-high-schools-instagram-social-media/,2020-09-15 10:18:17,lightblue
cbs,"['\n            Tracking the ""Rising American Electorate""\n        ']",https://www.cbsnews.com/video/the-impact-the-rising-american-electorate-could-have-on-election/,2020-09-15 10:18:17,lightblue
ap,"['City to pay millions to Breonna Taylor’s mom, reform police']",https://apnews.com//42df1f3ebea59ff20a309b8fe04619df,2020-09-15 10:18:17,center
ap,['Trump spurns science on climate: ‘Don’t think science knows’'],https://apnews.com//bd152cd786b58e45c61bebf2457f9930,2020-09-15 10:18:17,center
ap,['Trump to preside over historic Arab-Israel recognition deals'],https://apnews.com//7544b322a254ebea1693e387d83d9d8b,2020-09-15 10:18:17,center
ap,['What are the different types of coronavirus tests?'],https://apnews.com//8787ed02da851069d4edc6c2d2450d03,2020-09-15 10:18:17,center
ap,['Emmy predictions when predicting the future is folly'],https://apnews.com//8c8f63552ecb0cfeab528f325fc09d49,2020-09-15 10:18:17,center
ap,"['Hurricane Sally slows, gathering a deluge for the Gulf Coast']",https://apnews.com//d7fdf05b9c83312f673fa59004542006,2020-09-15 10:18:17,center
ap,['‘Work like the devil’: Biden visiting Florida to woo Latinos'],https://apnews.com//bfeeaac3016e4556f16d96470754f502,2020-09-15 10:18:17,center
ap,"['Asia Today: India adds over 83,000 cases, nears 5 million']",https://apnews.com//66781baa84f363988ecc5c5d30e23933,2020-09-15 10:18:17,center
ap,['Navalny posts hospital photo of himself; plans Russia return'],https://apnews.com//9f8150dbc9f249ac4b7af8ff4e33ba2f,2020-09-15 10:18:17,center
ap,"['City to pay millions to Breonna Taylor’s mom, reform police']",https://apnews.com//42df1f3ebea59ff20a309b8fe04619df,2020-09-15 10:18:17,center
ap,['Trump spurns science on climate: ‘Don’t think science knows’'],https://apnews.com//bd152cd786b58e45c61bebf2457f9930,2020-09-15 10:18:17,center
ap,['Trump to preside over historic Arab-Israel recognition deals'],https://apnews.com//7544b322a254ebea1693e387d83d9d8b,2020-09-15 10:18:17,center
ap,['What are the different types of coronavirus tests?'],https://apnews.com//8787ed02da851069d4edc6c2d2450d03,2020-09-15 10:18:17,center
ap,['Emmy predictions when predicting the future is folly'],https://apnews.com//8c8f63552ecb0cfeab528f325fc09d49,2020-09-15 10:18:17,center
ap,"['Hurricane Sally slows, gathering a deluge for the Gulf Coast']",https://apnews.com//d7fdf05b9c83312f673fa59004542006,2020-09-15 10:18:17,center
ap,['‘Work like the devil’: Biden visiting Florida to woo Latinos'],https://apnews.com//bfeeaac3016e4556f16d96470754f502,2020-09-15 10:18:17,center
ap,"['Asia Today: India adds over 83,000 cases, nears 5 million']",https://apnews.com//66781baa84f363988ecc5c5d30e23933,2020-09-15 10:18:17,center
ap,['Navalny posts hospital photo of himself; plans Russia return'],https://apnews.com//9f8150dbc9f249ac4b7af8ff4e33ba2f,2020-09-15 10:18:17,center
fox,['Trump to preside over signing of historic Middle East deals at White House'],https://www.foxnews.com/politics/trump-to-preside-over-signing-of-historic-middle-east-deals-at-white-house,2020-09-15 10:18:17,lightred
fox,"[""President vows response '1,000 times greater in magnitude' after report of Iranian assassination plot""]",https://www.foxnews.com/politics/trump-issues-stark-warning-to-iran-after-reports-of-plot-to-assassinate-us-ambassador,2020-09-15 10:18:17,lightred
fox,"[""Hurricane Sally may bring 'historic flooding' to Gulf Coast as storm crawls toward landfall""]",https://www.foxnews.com/us/hurricane-sally-gulf-coast-flooding-landfall-storm-sturge-slow-moving-tropical-weather,2020-09-15 10:18:17,lightred
fox,['Coast Guard issues warning after sailboat gets caught in Sally storm surge off Florida'],https://www.foxnews.com/us/hurricane-sally-florida-key-west-rescue-coast-guard-tropical-storm-weather,2020-09-15 10:18:17,lightred
fox,['\nTrump says COVID vaccine weeks away as Dems express concerns over safety'],https://www.foxnews.com/politics/trump-fox-friends-coronavirus-vaccine-matter-weeks,2020-09-15 10:18:17,lightred
fox,"[""Ingraham praises federal judge's 'phenomenal ruling' finding state's COVID shutdown 'unconstitutional'""]",https://www.foxnews.com/media/ingraham-federal-judge-ruling-pennsylvania-lockdown-unconstitutional,2020-09-15 10:18:17,lightred
fox,"[""Dem explains why he would be 'hesitant' to take coronavirus vaccine""]",https://www.foxnews.com/politics/nc-dem-senate-candidate-cunningham-says-he-would-be-hesitant-to-take-coronavirus-vaccine-due-to-corruption,2020-09-15 10:18:17,lightred
fox,['Stocks rally as optimism builds around coronavirus vaccine'],https://www.foxbusiness.com/markets/us-stocks-sept-15-2020,2020-09-15 10:18:17,lightred
fox,['Jon Stewart back in Washington to take up this fight'],https://www.foxnews.com/us/jon-stewart-burn-pit-veterans-relief-capitol-hill,2020-09-15 10:18:17,lightred
fox,['Trump campaign ad used stock photo of Russian fighter jets: report'],https://www.foxnews.com/politics/trump-campaign-ad-stock-photo-russian-fighter-jets-report,2020-09-15 10:18:17,lightred
fox,"[""'The Mighty Ducks' child star turned tech Bitcoin billionaire running for president""]",https://www.foxnews.com/politics/pierce-brock-mighty-ducks-bitcoin-billionaire-president-campaign,2020-09-15 10:18:17,lightred
fox,"['Wildfire smoke from West Coast drifts through Midwest, reaches NYC and New England']",https://www.foxnews.com/us/wildfire-smoke-west-coast-oregon-california-washington-nyc-east-coast-northeast-midwest,2020-09-15 10:18:17,lightred
fox,['Oregon drivers stopped at gunpoint by groups protecting wildfire ravaged properties from looters: sheriff'],https://www.foxnews.com/us/oregon-wildfire-drivers-gunpoint-armed-looters,2020-09-15 10:18:17,lightred
fox,"[""Veteran journalist Lara Logan investigates rise of Antifa and 'socialist resistance' amid unrest over George Floyd's death""]",https://www.foxnews.com/shows/fox-nation/lara-logan-the-socialist-invasion,2020-09-15 10:18:17,lightred
fox,"['Personal information of 46,000 veterans compromised after data breach, VA reveals']",https://www.foxnews.com/us/va-data-breach-veteran-records,2020-09-15 10:18:17,lightred
fox,"['\nAnti-Trump protesters surround patrol car in Calif., man jumps on police vehicle']",https://www.foxnews.com/us/anti-trump-protester-climbs-atop-police-vehicle-quickly-tossed-off,2020-09-15 10:18:17,lightred
fox,['Pakistani PM suggests surgical castration for rapists after woman gang raped on highway'],https://www.foxnews.com/world/pakistan-surgical-castration-rapists,2020-09-15 10:18:17,lightred
fox,['Poisoned Russian opposition leader speaks out after emerging from coma'],https://www.foxnews.com/world/russia-alexei-navalny-hospital-bed-photo-poisoning,2020-09-15 10:18:17,lightred
fox,['Jeweler in his 70s reportedly kills 2 suspected robbers'],https://www.foxnews.com/world/german-jeweler-fatally-shoots-two-suspected-robbers-report,2020-09-15 10:18:17,lightred
fox,['Georgia man gets prison for Masters golf ticket scheme'],https://www.foxnews.com/sports/georgia-man-gets-prison-for-masters-golf-ticket-scheme,2020-09-15 10:18:17,lightred
fox,"[""Supermodel slammed for debut as 'Dancing with the Stars' host""]",https://www.foxnews.com/entertainment/dancing-with-the-stars-tyra-banks-slammed-tom-bergeron-replacement,2020-09-15 10:18:17,lightred
fox,"[""Kanye West says he won't release new music until this happens""]",https://www.foxnews.com/entertainment/kanye-west-wont-release-new-music-calls-himself-moses,2020-09-15 10:18:17,lightred
fox,"['Kid Rock joins Donald Trump Jr. at rally in Detroit, encourages people to get their friends and family to vote']",https://www.foxnews.com/entertainment/kid-rock-donald-trump-jr-rally-detroit-vote,2020-09-15 10:18:17,lightred
fox,['Social Security benefits in 2021: How much your check is likely to increase next year'],https://www.foxbusiness.com/personal-finance/social-security-cola-2021-estimate,2020-09-15 10:18:17,lightred
fox,"[""Shocking number of Americans who lost job to pandemic can't last a month on savings""]",https://www.foxbusiness.com/personal-finance/americans-unemployed-coronavirus-pandemic-emergency-savings,2020-09-15 10:18:17,lightred
fox,"[""This airport is world's first to earn 5-star 'COVID-19' safety rating""]",https://www.foxnews.com/travel/rome-fiumicino-airport-worlds-first-covid-19-5-star-rating,2020-09-15 10:18:17,lightred
fox,"['Stranded cruise workers in Brazil finally going home; 300,000 others await repatriation']",https://www.foxnews.com/travel/standed-cruise-ship-crew-members-home-300000-repatriation,2020-09-15 10:18:17,lightred
fox,['Driver survives as pole impales car during crash'],https://www.foxnews.com/auto/driver-survives-pole-impales-crash,2020-09-15 10:18:17,lightred
fox,"[""Toy store employee adds 'WAP' to shop's playlist, didn't realize until it was too late""]",https://www.foxnews.com/lifestyle/toy-store-employee-accident-wap-playlist,2020-09-15 10:18:17,lightred
fox,"[""Taco Bell debuting 'Jalapeno Noir' wine""]",https://www.foxnews.com/food-drink/taco-bell-debuting-jalapeno-noir-wine-canada,2020-09-15 10:18:17,lightred
fox,"[""Miller Lite creates 'Cantenna' for football lovers without cable""]",https://www.foxnews.com/food-drink/miller-lite-creates-cantenna-football,2020-09-15 10:18:17,lightred
reason,"[""Court OKs Deportation of Hundreds of Thousands of Immigrants, Another Says Homeland Security's Head Might Have No Legal Authority""]",https://reason.com/2020/09/15/court-oks-deportation-of-hundreds-of-thousands-of-immigrants-another-says-homeland-securitys-head-might-have-no-legal-authority/,2020-09-15 10:18:17,lightred
reason,['Brickbat: Up in the Morning and Out to School'],https://reason.com/2020/09/15/brickbat-up-in-the-morning-and-out-to-school/,2020-09-15 10:18:17,lightred
reason,"['Donald Trump, Bob Woodward, and the Noble Lie']",https://reason.com/podcast/donald-trump-bob-woodward-and-the-noble-lie/,2020-09-15 10:18:17,lightred
reason,"[""L.A. Sheriff's Deputies Assault Reporter, Then Attempt To Mislead Public About It""]",https://reason.com/2020/09/14/l-a-sheriffs-deputies-assault-reporter-then-attempt-to-mislead-public-about-it/,2020-09-15 10:18:17,lightred
reason,['Brickbat: I Use a Cobra Snake for a Necktie'],https://reason.com/2020/09/14/brickbat-i-use-a-cobra-snake-for-a-necktie/,2020-09-15 10:18:17,lightred
reason,['The NFL Is Back. So Is the National Anthem Controversy. And Now There Are Two Anthems.'],https://reason.com/2020/09/13/the-nfl-is-back-so-is-the-national-anthem-controversy-and-now-there-are-two-anthems/,2020-09-15 10:18:17,lightred
abc,Trump to face uncommitted voters in ABC town hall,https://abcnews.go.com/Politics/trump-questions-uncommitted-voters-abc-news-town-hall/story?id=73005086,2020-09-15 12:33:31,lightblue
abc,Biden heads to Florida hoping to court Latinos,https://abcnews.go.com/Politics/biden-heads-florida-gain-ground-latino-voters/story?id=73021106,2020-09-15 12:33:31,lightblue
abc,"House GOP unveils police funds, tax cuts in agenda",https://abcnews.go.com/Politics/wireStory/house-gop-unveils-tax-cuts-police-funds-election-73022804,2020-09-15 12:33:31,lightblue
abc,Police: 3 brothers accused of raping girl,https://abcnews.go.com/US/wireStory/police-brothers-accused-raping-girl-run-73020524,2020-09-15 12:33:31,lightblue
abc,Hurricane Sally to bring dangerous storm surge,https://abcnews.go.com/US/hurricane-sally-expected-bring-heavy-rain-coastal-flooding/story?id=73017412,2020-09-15 12:33:31,lightblue
abc,Vermont city working on supervised injection site,https://abcnews.go.com/Health/wireStory/vermont-city-takes-step-supervised-injection-site-73020083,2020-09-15 12:33:31,lightblue
abc,Wis. election clerks rush mail ballots after delay,https://abcnews.go.com/Politics/wireStory/wisconsin-election-clerks-rush-mail-ballots-delay-73023622,2020-09-15 12:33:31,lightblue
abc,Teen charged in shooting death of sleeping woman,https://abcnews.go.com/US/wireStory/texas-teen-charged-murder-shooting-sleeping-woman-73018567,2020-09-15 12:33:31,lightblue
abc,Fleeing suspect abandons winning lottery ticket,https://abcnews.go.com/Weird/wireStory/sheriff-fleeing-suspect-abandons-winning-lottery-ticket-73022129,2020-09-15 12:33:31,lightblue
abc,St. Louis matches homicide total for all of 2019,https://abcnews.go.com/US/wireStory/st-louis-matches-homicide-total-year-73019596,2020-09-15 12:33:31,lightblue
abc,Pandemic brings toilet paper from Mexico to US,https://abcnews.go.com/Health/wireStory/pandemic-brings-toilet-paper-mexico-american-stores-73020785,2020-09-15 12:33:31,lightblue
abc,"Navalny posts photo online, says he can breathe",https://abcnews.go.com/International/wireStory/navalny-posts-photo-online-breathe-73016664,2020-09-15 12:33:31,lightblue
npr,Grand Jury Issued Criminal Subpoenas In Connection With John Bolton Book,https://www.npr.org/2020/09/15/912871341/grand-jury-issued-criminal-subpoenas-in-connection-with-john-bolton-book,2020-09-15 12:33:31,center
npr,Inspector General Slams FEMA Over Repeatedly Flooded Homes,https://www.npr.org/2020/09/15/912665159/inspector-general-slams-fema-over-repeatedly-flooded-homes,2020-09-15 12:33:31,center
npr,"Hurricane Sally Is Bringing 'History-Making' Rains To Gulf Coast, Forecasters Say",https://www.npr.org/2020/09/15/913032727/hurricane-sally-is-bringing-history-making-rains-to-gulf-coast-forecasters-say,2020-09-15 12:33:31,center
npr,"Daniel Prude Death: Rochester, N.Y., Mayor Fires Police Chief, Seeks Federal Inquiries",https://www.npr.org/sections/live-updates-protests-for-racial-justice/2020/09/15/912961456/rochester-n-y-mayor-fires-police-chief-and-seeks-federal-probes-over-prude-death,2020-09-15 12:33:31,center
npr,Coronavirus Maps: How Severe Is Your State's Outbreak?,https://www.npr.org/sections/health-shots/2020/09/01/816707182/map-tracking-the-spread-of-the-coronavirus-in-the-u-s,2020-09-15 12:33:31,center
npr,Coronavirus World Map: Tracking The Spread Of The Outbreak,https://www.npr.org/sections/goatsandsoda/2020/03/30/822491838/coronavirus-world-map-tracking-the-spread-of-the-outbreak,2020-09-15 12:33:31,center
npr,"With Theaters Still Closed, 136-Year-Old 'Playbill' Does A Quick Online Pivot",https://www.npr.org/2020/09/15/912764183/with-theaters-still-closed-136-year-old-playbill-does-a-quick-online-pivot,2020-09-15 12:33:31,center
npr,"For 'Ike,' A Monument Unlike Any Other: Eisenhower Memorial Is Dedicated In D.C.",https://www.npr.org/2020/09/15/908427868/for-ike-a-monument-unlike-any-other-eisenhower-memorial-is-dedicated-in-d-c,2020-09-15 12:33:31,center
npr,"She Can't Vote Herself, But This DACA Recipient Is Working To Register Others",https://www.npr.org/2020/09/15/911460160/she-cant-vote-herself-but-this-daca-recipient-is-working-to-register-others,2020-09-15 12:33:31,center
npr,Growing Demand For Wilderness Education May Widen Learning Inequality,https://www.npr.org/2020/09/15/912648094/growing-demand-for-wilderness-education-may-widen-learning-inequality,2020-09-15 12:33:31,center
npr,Some Urban Hospitals Face Closure Or Cutbacks As The Pandemic Adds To Fiscal Woes,https://www.npr.org/sections/health-shots/2020/09/15/912866179/some-urban-hospitals-face-closure-or-cutbacks-as-the-pandemic-adds-to-fiscal-woe,2020-09-15 12:33:31,center
npr,"Biden Is Outspending Trump On TV, And Just 6 States Are The Focus Of The Campaign",https://www.npr.org/2020/09/15/912663101/biden-is-outspending-trump-on-tv-and-just-6-states-are-the-focus-of-the-campaign,2020-09-15 12:33:31,center
npr,6 Ways To Get Ready For A Wildfire ,https://www.npr.org/2020/09/11/911887001/6-ways-to-get-ready-for-a-wildfire,2020-09-15 12:33:31,center
npr,"Court Rules Government Can End Humanitarian Protections For Some 300,000 Immigrants",https://www.npr.org/2020/09/14/912900167/court-rules-government-can-end-humanitarian-protections-for-some-300-000-immigra,2020-09-15 12:33:31,center
npr,"Amid Democratic Street Uprising, Belarusian Strongman Gets Support From Russia",https://www.npr.org/2020/09/14/912874541/amid-democratic-street-uprising-belarusian-strongman-gets-support-from-russia,2020-09-15 12:33:31,center
npr,Wildfires Make Dangerous Air For Farmworkers: 'It's Like You Can't Breathe',https://www.npr.org/2020/09/14/912752013/wildfires-make-dangerous-air-for-farmworkers-it-s-like-you-can-t-breathe,2020-09-15 12:33:31,center
npr,"Protests Erupt In Lancaster, Pa., Following Officer-Involved Shooting Death ",https://www.npr.org/sections/live-updates-protests-for-racial-justice/2020/09/14/912753721/protests-erupt-in-lancaster-pa-following-officer-involved-shooting-death,2020-09-15 12:33:31,center
npr,"'I Don't Think Science Knows': Visiting Fires, Trump Denies Climate Change ",https://www.npr.org/2020/09/14/912799501/i-don-t-think-science-knows-visiting-fires-trump-denies-climate-change,2020-09-15 12:33:31,center
cbs,['\n            CBSN\n        '],https://www.cbsnews.com/live/,2020-09-15 12:33:31,lightblue
cbs,['\n            Hurricane Sally approaches Gulf Coast\n        '],https://www.cbsnews.com/video/gulf-coast-braces-for-impact-as-hurricane-sally-approaches-landfall/,2020-09-15 12:33:31,lightblue
cbs,['\n            President Trump questions climate science\n        '],https://www.cbsnews.com/video/president-trump-questions-climate-science-as-biden-labels-him-climate-arsonist/,2020-09-15 12:33:31,lightblue
cbs,['\n            Pa. braces for increase of mail-in ballots\n        '],https://www.cbsnews.com/video/one-key-county-in-pennsylvania-braces-for-huge-increase-of-mail-in-ballots/,2020-09-15 12:33:31,lightblue
cbs,['\n            Ondevan Campervan is back on the road\n        '],https://www.cbsnews.com/video/after-losing-95-of-its-customer-base-ondevan-campervan-is-back-on-the-road/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Hurricane Sally could bring ""historic"" flooding to Gulf Coast\n        ']",https://www.cbsnews.com/live-updates/hurricane-sally-gulf-coast-2020-09-15/,2020-09-15 12:33:31,lightblue
cbs,"[""\n            Louisville reaches major settlement with Breonna Taylor's family\n        ""]",https://www.cbsnews.com/news/breonna-taylor-shooting-case-settlement-louisville-ben-crump/,2020-09-15 12:33:31,lightblue
cbs,['\n            Cadaver dogs search for the missing in Western wildfires\n        '],https://www.cbsnews.com/news/western-wildfires-cadaver-dogs-search-missing/,2020-09-15 12:33:31,lightblue
cbs,['\n            Sheriff issues challenge to LeBron James after deputies ambushed\n        '],https://www.cbsnews.com/news/lebron-james-la-sheriff-challenge-reward-money-ambushed-deputies/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Watch live: Trump hosts Israel, Bahrain, UAE for deal signings\n        ']",https://www.cbsnews.com/news/trump-ceremony-israel-bahrain-uae-diplomatic-deals-today-2020-09-15/,2020-09-15 12:33:31,lightblue
cbs,['\n            South Dakota AG revises story about fatally hitting man with car\n        '],https://www.cbsnews.com/news/jason-ravnsborg-south-dakota-attorney-general-revises-story-killing-man-with-car/,2020-09-15 12:33:31,lightblue
cbs,['\n            Biden makes first trip to Florida amid questions about Latino support\n        '],https://www.cbsnews.com/news/biden-florida-campaign-concern-latino-voters/,2020-09-15 12:33:31,lightblue
cbs,['\n            Putin critic looks alert in 1st photo since Novichok poisoning\n        '],https://www.cbsnews.com/news/vladimir-putin-critic-alexei-navalny-looks-alert-photo-alleged-novichok-poisoning-in-russia/,2020-09-15 12:33:31,lightblue
cbs,['\n            Billionaire Steve Cohen clinches deal to buy New York Mets\n        '],https://www.cbsnews.com/news/steve-cohen-buys-mets/,2020-09-15 12:33:31,lightblue
cbs,['\n            Pelosi wants House to stay in session until COVID deal reached\n        '],https://www.cbsnews.com/news/pelosi-house-in-session-coronavirus-bill-deal-reached/,2020-09-15 12:33:31,lightblue
cbs,['\n            Audio captures sailors shouting before ship capsized off Georgia\n        '],https://www.cbsnews.com/news/golden-ray-ship-capsized-audio-captures-sailors-shouting/,2020-09-15 12:33:31,lightblue
cbs,['\n            County in battleground state braces for influx of mail-in ballots\n        '],https://www.cbsnews.com/news/2020-election-pennsylvania-bucks-county-absentee-mail-in-ballots/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Family of Carole Baskin\'s missing husband runs ad in ""DWTS""\n        ']",https://www.cbsnews.com/news/tiger-king-carole-baskin-missing-hisband-don-lewis-dancing-with-the-stars-commercial/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Dressing for success these days means ""Athleisure""\n        ']",https://www.cbsnews.com/news/athleisure-coronavirus-pandemic-sports-bras/,2020-09-15 12:33:31,lightblue
cbs,['\n            Lego to use paper bags in its boxed sets\n        '],https://www.cbsnews.com/news/lego-boxed-sets-plastic-bags-paper/,2020-09-15 12:33:31,lightblue
cbs,['\n            HHS spokesman says he recieved death threat during Facebook broadcast\n        '],https://www.cbsnews.com/news/michael-caputo-hhs-facebook-live-video-death-threat-claims/,2020-09-15 12:33:31,lightblue
cbs,"['\n            What do the Taliban want out of the long-awaited ""Intra-Afghan"" talks?\n        ']",https://www.cbsnews.com/news/afghanistan-taliban-intra-afghan-dialogue-talks-doha-what-does-the-taliban-want/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Court OKs end to protections for 300,000 immigrants\n        ']",https://www.cbsnews.com/news/appeals-court-allows-trump-to-end-humanitarian-protections-for-300000-immigrants/,2020-09-15 12:33:31,lightblue
cbs,['\n            Grieving parents share warning as more colleges mull football season\n        '],https://www.cbsnews.com/news/covid-19-college-football-season-grieving-parents-jamain-stephens/,2020-09-15 12:33:31,lightblue
cbs,['\n            Syria may only be counting 1.25% of its actual coronavirus deaths\n        '],https://www.cbsnews.com/news/coronavirus-in-syria-deaths-under-counted-amid-civil-war-bashar-assad-regime-blames-sanctions/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Dublin pubs to remain closed amid ""worrying"" virus surge\n        ']",https://www.cbsnews.com/news/coronavirus-dublin-pubs-stay-closed-surge/,2020-09-15 12:33:31,lightblue
cbs,['\n            Pelosi wants House to stay in session until COVID deal reached\n        '],https://www.cbsnews.com/news/pelosi-house-in-session-coronavirus-bill-deal-reached/,2020-09-15 12:33:31,lightblue
